student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,aptitude_score,projects,placed,company_type,package_lpa
4941,Male,23,BE,CS,9.77,1,2,0,9,2,59,4,0,None,0.0
4942,Male,21,BSc,DS,9.45,0,2,4,3,8,49,3,0,None,0.0
4943,Female,23,BE,AI,8.44,3,3,5,10,8,57,4,0,None,0.0
4944,Male,21,BCA,Mechanical,9.12,3,2,5,6,10,59,1,0,None,0.0
4945,Male,21,BCA,IT,6.6,0,3,4,4,8,87,2,0,None,0.0
4946,Female,20,BTech,Electrical,8.18,2,3,0,5,1,50,2,0,None,0.0
4947,Male,21,BTech,Electrical,5.76,2,3,2,3,7,54,2,0,None,0.0
4948,Female,22,BSc,DS,8.54,1,1,1,10,3,71,2,1,Startup,11.82
4949,Male,21,BE,CS,9.67,3,2,3,8,1,50,5,0,None,0.0
4950,Male,23,BCA,Electrical,9.2,2,3,1,10,5,91,4,1,Service,8.93
4951,Female,21,BE,CS,7.8,0,1,1,10,4,68,1,1,Product,12.08
4952,Female,23,BSc,AI,8.89,0,0,3,8,7,79,4,1,Product,5.92
4953,Male,23,BTech,DS,9.56,3,3,0,7,1,78,3,1,Product,3.04
4954,Female,22,BCA,DS,6.43,1,3,3,7,1,40,0,0,None,0.0
4955,Male,21,BTech,Mechanical,8.91,0,2,0,2,8,86,5,0,None,0.0
4956,Male,21,BCA,Mechanical,6.66,3,3,0,10,4,66,3,1,Service,3.61
4957,Female,24,BTech,CS,9.27,1,0,4,6,9,74,4,1,Product,12.95
4958,Male,24,BTech,Electrical,5.92,2,3,2,4,10,47,3,0,None,0.0
4959,Male,20,BSc,Electrical,6.27,3,3,5,9,10,51,3,0,None,0.0
4960,Female,23,BE,IT,8.6,1,2,4,5,5,67,3,1,Service,11.26
4961,Female,22,BTech,CS,6.25,0,3,2,6,6,87,1,0,None,0.0
4962,Male,24,BCA,Electrical,6.18,2,0,0,7,2,58,1,0,None,0.0
4963,Female,21,BE,Mechanical,7.89,0,1,5,2,3,68,0,0,None,0.0
4964,Female,20,BE,Mechanical,9.09,0,2,5,1,7,93,2,0,None,0.0
4965,Female,22,BTech,Mechanical,6.65,2,1,4,6,7,81,5,1,Service,14.55
4966,Female,21,BTech,CS,9.12,3,0,1,9,6,81,5,1,Service,12.24
4967,Male,21,BTech,DS,8.97,3,3,3,7,4,57,4,0,None,0.0
4968,Male,23,BE,IT,7.99,3,1,3,9,10,73,4,1,Product,4.17
4969,Male,23,BSc,IT,8.28,0,2,3,3,4,90,1,0,None,0.0
4970,Female,24,BTech,Mechanical,5.67,0,1,2,5,8,58,1,0,None,0.0
4971,Female,24,BE,AI,7.08,3,3,3,6,9,63,0,1,Service,4.74
4972,Female,21,BE,CS,6.63,3,1,2,6,8,73,4,1,Startup,13.04
4973,Female,21,BCA,Electrical,6.15,2,0,2,5,8,71,4,0,None,0.0
4974,Female,24,BTech,Electrical,7.18,0,3,5,2,5,41,0,0,None,0.0
4975,Female,24,BSc,DS,7.03,1,3,2,10,2,71,5,1,Startup,12.14
4976,Female,21,BCA,Mechanical,8.63,3,3,1,3,10,47,0,0,None,0.0
4977,Male,22,BTech,AI,8.07,3,0,5,6,2,84,3,1,Service,9.77
4978,Male,21,BCA,Mechanical,9.43,0,2,0,9,2,92,0,1,Service,9.28
4979,Female,22,BTech,AI,6.13,3,0,1,10,6,48,3,0,None,0.0
4980,Female,22,BCA,IT,5.76,3,3,0,8,10,62,5,0,None,0.0
4981,Female,21,BSc,AI,7.8,0,3,1,8,5,94,4,1,Product,14.85
4982,Male,20,BCA,IT,5.5,3,1,2,8,4,68,3,0,None,0.0
4983,Male,24,BCA,IT,8.89,2,0,0,6,4,46,2,0,None,0.0
4984,Female,23,BCA,CS,7.68,1,2,5,3,8,44,1,0,None,0.0
4985,Female,21,BTech,AI,7.6,0,3,3,5,10,79,3,1,Product,3.23
4986,Male,22,BTech,DS,7.06,2,0,1,8,2,71,2,1,Service,6.87
4987,Male,21,BSc,DS,7.11,0,3,0,3,5,79,0,0,None,0.0
4988,Male,24,BCA,AI,7.35,0,2,3,1,7,42,0,0,None,0.0
4989,Male,22,BE,CS,5.57,0,2,4,1,7,49,0,0,None,0.0
4990,Female,23,BCA,DS,5.86,1,1,2,7,8,79,0,0,None,0.0
4991,Male,23,BE,Mechanical,7.67,2,1,1,6,3,92,2,1,Service,7.72
4992,Male,23,BE,DS,6.15,1,1,1,5,2,68,1,0,None,0.0
4993,Female,20,BCA,CS,8.85,0,2,5,8,8,84,5,1,Service,12.56
4994,Male,22,BE,IT,6.68,3,0,5,8,9,58,5,0,None,0.0
4995,Male,22,BE,IT,5.92,1,0,4,1,1,64,3,0,None,0.0
4996,Male,20,BCA,IT,6.51,3,2,0,7,9,59,1,0,None,0.0
4997,Female,22,BTech,CS,7.04,0,2,1,2,8,86,3,0,None,0.0
4998,Male,20,BCA,IT,5.65,3,0,1,4,7,77,1,0,None,0.0
4999,Female,21,BSc,IT,6.11,1,3,1,1,8,85,2,0,None,0.0
5000,Female,24,BE,CS,6.89,2,0,1,2,3,49,2,0,None,0.0
5001,Male,23,BSc,Mechanical,6.84,3,2,4,10,2,90,0,1,Service,4.65
5002,Male,20,BE,DS,8.94,1,0,2,9,4,50,4,0,None,0.0
5003,Male,20,BTech,CS,9.13,2,0,1,1,7,53,2,0,None,0.0
5004,Male,20,BE,CS,6.33,0,2,4,7,2,90,2,0,None,0.0
5005,Female,21,BCA,AI,6.03,2,3,3,4,7,70,0,0,None,0.0
5006,Male,20,BE,IT,8.23,0,2,1,7,7,44,4,0,None,0.0
5007,Male,24,BSc,Electrical,8.96,1,1,0,7,10,82,2,1,Product,14.11
5008,Male,24,BCA,Mechanical,9.64,1,1,4,10,9,67,2,1,Startup,14.17
5009,Female,23,BSc,Electrical,5.53,2,0,0,3,3,58,1,0,None,0.0
5010,Male,21,BTech,AI,7.28,1,2,2,2,9,72,3,0,None,0.0
5011,Male,24,BSc,Mechanical,8.66,1,3,3,3,7,41,3,0,None,0.0
5012,Female,22,BSc,IT,9.06,0,0,0,5,8,93,5,1,Product,10.07
5013,Female,22,BSc,Electrical,5.77,1,2,1,8,3,68,1,0,None,0.0
5014,Male,22,BCA,IT,8.43,3,0,4,9,5,57,5,0,None,0.0
5015,Male,20,BTech,IT,6.74,0,0,3,4,7,85,5,0,None,0.0
5016,Male,20,BTech,DS,5.82,3,2,4,6,8,49,3,0,None,0.0
5017,Male,22,BTech,Mechanical,7.6,2,3,5,4,6,95,0,0,None,0.0
5018,Male,23,BSc,Mechanical,6.18,3,3,3,9,6,77,4,0,None,0.0
5019,Female,23,BCA,AI,8.67,1,1,5,5,5,54,2,0,None,0.0
5020,Female,20,BCA,CS,8.69,2,3,0,2,4,61,3,0,None,0.0
5021,Male,22,BCA,IT,9.12,1,1,2,1,7,66,2,0,None,0.0
5022,Male,23,BSc,IT,7.12,2,2,5,5,10,66,1,1,Product,11.27
5023,Female,20,BTech,Electrical,5.56,2,0,4,8,5,61,1,0,None,0.0
5024,Male,22,BSc,AI,6.62,0,0,1,6,8,60,3,1,Service,5.13
5025,Male,21,BCA,Mechanical,7.51,3,3,4,7,1,70,1,1,Service,14.24
5026,Male,22,BSc,DS,8.48,1,0,5,9,8,73,3,1,Startup,6.41
5027,Male,22,BE,Mechanical,7.14,2,2,2,4,5,45,0,0,None,0.0
5028,Male,24,BTech,DS,7.81,0,3,5,5,4,52,3,0,None,0.0
5029,Female,24,BTech,DS,7.75,2,3,0,9,6,79,1,1,Startup,3.5
5030,Male,21,BCA,Mechanical,6.21,3,1,1,3,7,54,0,0,None,0.0
5031,Male,21,BSc,Electrical,8.18,2,2,1,1,3,66,5,0,None,0.0
5032,Male,22,BCA,IT,7.39,3,1,0,8,4,99,0,1,Startup,12.13
5033,Female,23,BSc,DS,8.97,2,3,4,9,7,98,3,1,Startup,14.57
5034,Female,21,BE,Electrical,8.47,3,1,1,10,7,70,2,1,Service,3.49
5035,Female,22,BTech,AI,5.98,1,2,4,10,3,87,2,0,None,0.0
5036,Female,20,BTech,AI,7.6,3,1,4,4,9,81,1,0,None,0.0
5037,Male,24,BSc,DS,8.52,3,3,0,6,3,62,5,1,Startup,14.6
5038,Female,23,BTech,IT,5.87,1,1,2,7,8,85,3,0,None,0.0
5039,Male,22,BSc,DS,8.91,3,3,2,7,8,74,2,1,Startup,14.22
5040,Male,20,BCA,AI,6.45,2,3,4,8,3,93,3,0,None,0.0
5041,Female,24,BE,AI,7.66,2,1,0,6,7,47,2,0,None,0.0
5042,Female,20,BSc,Mechanical,9.54,2,0,2,7,3,94,0,1,Product,14.65
5043,Female,22,BE,IT,7.96,1,2,5,9,2,72,3,1,Service,6.97
5044,Female,21,BCA,Mechanical,7.32,3,3,4,6,7,67,2,1,Product,10.88
5045,Female,24,BCA,Electrical,5.53,3,0,1,2,8,46,4,0,None,0.0
5046,Male,20,BCA,Electrical,6.07,2,2,1,4,9,75,1,0,None,0.0
5047,Female,21,BSc,Electrical,7.99,3,0,5,5,1,82,1,1,Service,14.29
5048,Female,23,BE,CS,7.62,2,1,3,8,9,52,3,0,None,0.0
5049,Female,22,BE,Electrical,7.06,2,3,3,4,2,81,4,0,None,0.0
5050,Male,22,BTech,DS,9.47,2,0,3,1,3,70,0,0,None,0.0
5051,Female,24,BSc,Mechanical,6.93,1,0,2,1,8,52,1,0,None,0.0
5052,Male,20,BTech,Electrical,7.81,0,2,5,2,2,74,3,0,None,0.0
5053,Female,23,BTech,IT,7.95,0,2,1,8,7,95,5,1,Startup,9.87
5054,Female,24,BSc,Electrical,7.77,3,3,1,3,8,89,1,0,None,0.0
5055,Male,24,BTech,DS,7.55,2,0,2,6,10,46,3,0,None,0.0
5056,Female,20,BTech,DS,6.95,0,3,1,7,5,61,5,1,Service,10.42
5057,Male,23,BTech,DS,9.41,0,2,1,1,3,79,4,0,None,0.0
5058,Male,20,BCA,DS,7.44,3,3,4,5,9,91,2,1,Startup,14.78
5059,Male,22,BSc,DS,7.77,1,1,1,2,8,73,2,0,None,0.0
5060,Female,21,BCA,IT,8.32,3,3,4,7,3,48,5,0,None,0.0
5061,Female,22,BTech,CS,5.79,3,1,3,3,8,71,2,0,None,0.0
5062,Female,22,BTech,AI,8.86,2,3,0,9,3,74,2,1,Service,11.9
5063,Male,24,BCA,CS,7.7,1,3,4,1,6,42,0,0,None,0.0
5064,Female,22,BTech,AI,8.33,3,1,5,2,1,60,3,0,None,0.0
5065,Male,23,BSc,Mechanical,8.82,0,2,1,9,4,96,0,1,Service,5.48
5066,Female,22,BE,DS,9.26,0,3,3,7,8,52,2,0,None,0.0
5067,Male,23,BCA,Mechanical,7.19,3,2,0,3,6,72,2,0,None,0.0
5068,Male,20,BE,Mechanical,8.99,2,0,0,8,5,75,4,1,Product,9.93
5069,Male,24,BE,AI,6.61,2,2,3,5,6,49,1,0,None,0.0
5070,Female,23,BE,IT,8.34,3,0,3,2,7,75,2,0,None,0.0
5071,Male,22,BCA,DS,5.94,1,2,0,10,1,57,0,0,None,0.0
5072,Male,24,BTech,Electrical,5.59,2,2,0,1,3,70,5,0,None,0.0
5073,Male,24,BSc,Mechanical,5.91,0,0,1,6,1,84,0,0,None,0.0
5074,Male,23,BTech,CS,6.87,1,1,5,4,9,79,5,0,None,0.0
5075,Male,23,BSc,DS,5.63,3,2,4,2,4,40,0,0,None,0.0
5076,Male,21,BTech,IT,8.21,1,0,4,1,2,70,4,0,None,0.0
5077,Female,21,BE,DS,6.86,2,2,0,7,5,65,0,1,Startup,13.24
5078,Female,24,BE,Electrical,8.67,2,2,0,4,2,55,5,0,None,0.0
5079,Male,21,BSc,Electrical,5.7,0,2,5,1,7,77,3,0,None,0.0
5080,Female,22,BCA,Mechanical,6.43,3,2,5,10,4,94,5,0,None,0.0
5081,Female,20,BTech,CS,7.25,1,3,2,1,5,51,3,0,None,0.0
5082,Male,24,BE,Mechanical,7.15,1,2,0,7,9,87,4,1,Product,9.05
5083,Male,20,BSc,IT,6.06,1,0,4,5,2,82,3,0,None,0.0
5084,Male,21,BTech,AI,9.77,1,2,1,1,5,82,5,0,None,0.0
5085,Female,23,BSc,Electrical,6.72,0,0,2,9,4,90,4,1,Service,10.05
5086,Male,24,BCA,CS,8.6,0,0,4,3,3,68,4,0,None,0.0
5087,Female,21,BCA,Electrical,6.45,0,1,1,10,1,99,4,0,None,0.0
5088,Male,22,BTech,IT,9.27,2,0,5,1,6,97,5,0,None,0.0
5089,Female,24,BCA,IT,7.17,0,0,5,2,7,99,5,0,None,0.0
5090,Male,24,BTech,Electrical,9.37,0,1,2,10,1,51,3,0,None,0.0
5091,Male,23,BTech,Mechanical,6.97,3,2,2,6,6,44,5,0,None,0.0
5092,Female,24,BCA,Electrical,5.54,3,3,2,3,1,81,2,0,None,0.0
5093,Female,23,BSc,Mechanical,7.72,3,1,2,10,6,41,3,0,None,0.0
5094,Female,21,BSc,Electrical,7.76,3,3,2,8,4,99,4,1,Startup,6.68
5095,Female,22,BTech,Mechanical,6.02,0,2,2,1,6,51,1,0,None,0.0
5096,Female,22,BE,AI,6.51,0,2,3,1,1,53,3,0,None,0.0
5097,Female,24,BTech,DS,8.87,2,3,5,8,1,86,1,1,Product,5.77
5098,Male,24,BSc,DS,5.66,1,3,1,1,3,93,3,0,None,0.0
5099,Female,21,BTech,Mechanical,7.6,1,0,4,4,6,69,4,0,None,0.0
5100,Male,23,BSc,Mechanical,7.78,3,2,0,6,3,74,3,1,Service,8.5
5101,Male,22,BCA,AI,8.46,2,1,4,1,7,86,0,0,None,0.0
5102,Female,23,BTech,DS,5.66,0,1,3,4,4,99,0,0,None,0.0
5103,Male,21,BTech,AI,8.02,1,2,3,5,9,56,4,0,None,0.0
5104,Female,22,BCA,IT,5.51,3,3,2,1,7,42,2,0,None,0.0
5105,Female,22,BCA,Electrical,6.64,3,3,3,2,4,48,1,0,None,0.0
5106,Male,20,BE,DS,7.65,1,1,4,2,9,99,5,0,None,0.0
5107,Male,21,BCA,Mechanical,9.42,1,3,3,6,5,46,3,0,None,0.0
5108,Female,21,BE,CS,6.04,1,1,4,2,4,59,4,0,None,0.0
5109,Female,20,BCA,IT,6.23,0,0,2,6,2,51,1,0,None,0.0
5110,Male,23,BSc,Electrical,8.38,1,0,2,9,9,46,3,0,None,0.0
5111,Male,20,BTech,CS,7.11,2,0,3,2,10,68,3,0,None,0.0
5112,Male,21,BCA,AI,8.18,2,2,5,7,8,93,2,1,Startup,3.87
5113,Male,23,BSc,Electrical,9.79,1,3,0,1,6,68,1,0,None,0.0
5114,Female,22,BCA,AI,9.74,0,0,2,9,1,97,3,1,Product,3.52
5115,Female,20,BTech,AI,7.02,3,1,1,4,8,57,2,0,None,0.0
5116,Female,23,BCA,Mechanical,7.67,1,0,1,5,4,41,0,0,None,0.0
5117,Female,23,BCA,AI,9.39,1,3,2,4,1,87,2,0,None,0.0
5118,Male,23,BTech,CS,5.9,1,1,5,10,3,50,1,0,None,0.0
5119,Male,20,BCA,IT,7.44,2,0,5,9,6,65,2,1,Service,4.1
5120,Female,22,BTech,Mechanical,7.12,2,3,3,1,2,66,0,0,None,0.0
5121,Female,23,BE,IT,6.77,3,1,2,10,8,58,0,0,None,0.0
5122,Female,20,BCA,AI,9.78,0,0,3,6,5,98,1,1,Service,9.59
5123,Female,21,BSc,DS,8.65,1,0,4,5,5,77,4,1,Product,14.03
5124,Female,20,BCA,Electrical,7.17,1,3,0,8,1,59,2,0,None,0.0
5125,Female,20,BTech,Mechanical,9.06,1,0,0,2,9,63,1,0,None,0.0
5126,Female,20,BTech,AI,7.61,3,3,4,4,2,78,3,0,None,0.0
5127,Female,23,BSc,Mechanical,9.25,1,0,4,5,9,52,2,0,None,0.0
5128,Female,20,BSc,DS,6.65,2,1,4,8,10,45,0,0,None,0.0
5129,Male,21,BTech,CS,6.46,0,0,0,1,10,79,2,0,None,0.0
5130,Female,23,BE,CS,6.56,2,2,2,7,1,76,1,1,Service,14.86
5131,Male,21,BE,Electrical,7.82,1,0,1,8,10,96,4,1,Product,4.09
5132,Male,24,BTech,CS,6.75,3,3,5,1,8,40,4,0,None,0.0
5133,Female,20,BE,DS,6.13,2,0,5,5,3,91,5,0,None,0.0
5134,Female,23,BSc,IT,9.78,0,2,3,6,3,41,3,0,None,0.0
5135,Male,23,BE,DS,9.37,3,1,1,10,7,77,1,1,Product,9.57
5136,Male,20,BSc,DS,8.23,1,2,3,5,7,80,5,1,Product,13.69
5137,Female,22,BCA,AI,9.33,1,1,0,9,7,69,2,1,Startup,9.65
5138,Male,22,BSc,CS,9.52,3,2,2,4,7,63,0,0,None,0.0
5139,Female,21,BCA,Mechanical,8.41,2,2,1,2,3,80,2,0,None,0.0
5140,Female,20,BSc,Electrical,7.73,2,2,4,9,8,77,2,1,Product,8.47
5141,Female,20,BSc,IT,9.29,3,1,4,2,1,66,0,0,None,0.0
5142,Male,24,BE,Mechanical,7.94,2,0,4,2,3,69,3,0,None,0.0
5143,Male,22,BSc,AI,6.05,0,3,5,6,8,48,5,0,None,0.0
5144,Female,22,BTech,AI,7.08,3,0,1,9,2,93,4,1,Startup,9.01
5145,Male,20,BCA,IT,7.42,0,2,2,5,7,76,5,1,Service,6.54
5146,Male,21,BCA,Mechanical,9.52,3,1,2,10,4,55,4,0,None,0.0
5147,Male,20,BSc,IT,8.33,0,1,4,2,6,74,5,0,None,0.0
5148,Male,21,BTech,IT,9.26,1,0,1,6,9,67,5,1,Service,5.88
5149,Male,22,BSc,CS,8.76,1,1,4,1,8,51,2,0,None,0.0
5150,Male,24,BSc,Mechanical,6.83,2,1,3,10,4,51,5,0,None,0.0
5151,Male,23,BE,CS,8.59,3,2,3,10,7,90,1,1,Service,12.05
5152,Female,22,BSc,CS,6.34,1,1,1,3,3,96,4,0,None,0.0
5153,Male,21,BSc,Electrical,7.26,3,1,3,3,9,48,5,0,None,0.0
5154,Male,20,BE,CS,8.97,3,2,0,10,2,68,3,1,Product,13.36
5155,Male,22,BE,DS,8.13,0,0,0,6,6,90,3,1,Startup,13.28
5156,Male,24,BTech,AI,9.05,1,3,0,4,5,90,0,0,None,0.0
5157,Male,21,BE,AI,6.6,2,3,3,8,4,60,1,1,Product,11.37
5158,Male,20,BCA,DS,8.72,2,3,2,7,2,56,4,0,None,0.0
5159,Male,23,BCA,IT,6.37,2,0,0,9,9,72,1,0,None,0.0
5160,Male,21,BTech,Mechanical,7.84,3,1,4,5,5,73,4,1,Service,9.87
5161,Female,20,BSc,Mechanical,7.36,2,2,2,5,1,65,0,1,Product,11.12
5162,Male,23,BTech,Mechanical,7.89,3,0,1,5,5,93,1,1,Service,7.81
5163,Male,20,BE,CS,6.08,1,3,3,9,7,57,1,0,None,0.0
5164,Male,23,BSc,Mechanical,7.05,3,1,4,2,3,73,4,0,None,0.0
5165,Male,23,BTech,Mechanical,8.37,2,3,1,7,7,77,2,1,Service,6.02
5166,Female,23,BTech,Mechanical,7.9,1,3,3,10,6,64,4,1,Service,13.43
5167,Female,20,BCA,AI,7.86,2,3,5,3,7,91,1,0,None,0.0
5168,Female,23,BTech,DS,7.7,3,0,3,8,9,90,0,1,Service,3.43
5169,Female,21,BSc,Electrical,9.56,3,1,4,9,2,73,0,1,Service,5.35
5170,Female,24,BTech,IT,9.52,2,3,5,10,2,99,2,1,Service,9.78
5171,Female,24,BTech,DS,7.05,1,0,3,9,1,89,2,1,Product,6.91
5172,Female,23,BE,Mechanical,7.01,3,2,3,5,2,87,1,1,Startup,8.87
5173,Female,24,BTech,IT,7.89,0,2,3,10,3,84,2,1,Service,12.53
5174,Female,24,BSc,IT,5.91,0,0,2,9,7,54,0,0,None,0.0
5175,Female,23,BCA,DS,6.8,0,2,0,3,3,41,1,0,None,0.0
5176,Female,23,BCA,DS,6.49,0,3,5,8,8,62,5,0,None,0.0
5177,Female,21,BCA,DS,6.46,2,0,4,7,3,84,5,0,None,0.0
5178,Female,22,BCA,Electrical,8.25,3,0,2,4,2,45,2,0,None,0.0
5179,Female,20,BE,DS,7.15,1,2,4,9,10,78,0,1,Service,5.52
5180,Female,23,BSc,Electrical,6.24,0,1,2,7,10,58,2,0,None,0.0
5181,Female,23,BE,CS,9.32,2,2,3,8,4,73,0,1,Product,9.79
5182,Male,24,BCA,AI,9.26,1,3,5,8,4,76,5,1,Startup,4.35
5183,Female,21,BE,Electrical,9.21,2,1,3,3,5,98,1,0,None,0.0
5184,Male,24,BTech,AI,7.18,3,1,5,7,5,97,0,1,Service,13.29
5185,Female,23,BSc,Mechanical,5.75,0,3,5,8,3,85,5,0,None,0.0
5186,Female,23,BTech,CS,5.96,1,1,5,3,1,62,3,0,None,0.0
5187,Male,24,BE,IT,6.69,1,0,2,9,8,54,4,0,None,0.0
5188,Female,23,BTech,DS,6.45,2,1,3,10,10,41,0,0,None,0.0
5189,Male,22,BE,Mechanical,9.26,2,1,5,4,2,77,3,0,None,0.0
5190,Male,20,BE,IT,9.74,3,2,0,10,5,64,2,1,Startup,4.55
5191,Male,20,BSc,AI,9.01,1,0,4,7,2,83,5,1,Product,8.25
5192,Female,20,BSc,IT,8.64,0,3,5,8,6,47,5,0,None,0.0
5193,Female,22,BSc,DS,8.03,0,0,3,8,7,99,4,1,Service,6.03
5194,Female,23,BCA,DS,8.81,1,1,5,5,7,50,0,0,None,0.0
5195,Male,24,BSc,Electrical,9.57,1,2,5,7,1,68,0,1,Product,4.6
5196,Male,21,BTech,Electrical,8.09,3,3,1,8,9,99,1,1,Startup,5.78
5197,Female,23,BSc,AI,6.16,0,3,2,2,1,44,0,0,None,0.0
5198,Female,22,BSc,DS,6.2,0,1,5,10,8,76,4,0,None,0.0
5199,Female,22,BSc,CS,8.01,2,0,2,4,1,59,2,0,None,0.0
5200,Female,20,BE,Mechanical,6.93,2,2,5,6,3,51,1,0,None,0.0
5201,Female,23,BE,AI,9.41,0,0,3,9,10,55,4,0,None,0.0
5202,Male,20,BSc,AI,8.13,1,0,2,2,4,60,0,0,None,0.0
5203,Male,21,BE,IT,8.41,1,3,1,7,9,76,5,1,Product,14.31
5204,Male,20,BE,AI,5.53,2,0,2,2,8,97,4,0,None,0.0
5205,Female,21,BCA,Mechanical,7.65,1,0,1,10,5,94,4,1,Startup,3.45
5206,Male,22,BTech,CS,7.35,3,3,2,2,4,89,5,0,None,0.0
5207,Male,20,BE,IT,8.54,1,3,2,1,10,60,2,0,None,0.0
5208,Male,20,BTech,Mechanical,7.15,1,0,1,9,9,67,5,1,Startup,8.73
5209,Male,24,BE,Electrical,9.7,1,3,4,6,1,73,5,1,Service,3.84
5210,Male,22,BSc,AI,8.38,2,2,5,2,6,92,0,0,None,0.0
5211,Female,24,BE,DS,8.34,1,2,0,10,8,47,3,0,None,0.0
5212,Male,21,BE,Electrical,9.45,0,0,5,4,7,85,5,0,None,0.0
5213,Female,21,BTech,DS,9.78,2,1,1,4,8,70,1,0,None,0.0
5214,Female,22,BSc,Mechanical,6.35,1,3,0,7,3,60,5,0,None,0.0
5215,Female,21,BCA,CS,8.99,1,1,5,7,5,42,5,0,None,0.0
5216,Female,22,BTech,DS,6.2,3,3,5,4,1,98,2,0,None,0.0
5217,Female,21,BSc,Mechanical,7.47,1,3,2,5,8,86,1,1,Startup,8.16
5218,Male,23,BSc,IT,5.93,2,0,4,9,2,60,5,0,None,0.0
5219,Male,20,BTech,AI,8.18,1,2,1,6,10,68,0,1,Service,10.8
5220,Female,23,BE,CS,7.51,2,1,4,2,3,71,5,0,None,0.0
5221,Female,22,BSc,CS,8.2,0,2,1,2,10,97,5,0,None,0.0
5222,Female,22,BCA,IT,8.42,1,2,5,3,2,88,1,0,None,0.0
5223,Male,23,BE,CS,8.16,2,1,3,7,1,65,4,1,Service,10.7
5224,Female,20,BTech,Mechanical,6.76,0,3,1,2,2,52,4,0,None,0.0
5225,Male,20,BTech,CS,9.1,2,1,0,1,10,54,4,0,None,0.0
5226,Female,24,BTech,CS,7.87,1,2,3,4,2,41,3,0,None,0.0
5227,Male,21,BTech,CS,7.61,2,1,2,10,6,88,4,1,Service,12.46
5228,Female,24,BCA,Mechanical,9.74,1,0,5,7,4,72,4,1,Service,13.0
5229,Male,20,BCA,Electrical,6.72,2,3,1,5,10,70,0,1,Service,7.31
5230,Female,23,BSc,AI,7.77,0,3,5,7,4,40,4,0,None,0.0
5231,Male,21,BCA,DS,8.43,1,1,0,7,1,54,3,0,None,0.0
5232,Male,23,BTech,Electrical,6.04,0,3,2,7,10,93,3,0,None,0.0
5233,Male,24,BCA,CS,7.02,1,3,0,1,2,78,2,0,None,0.0
5234,Male,22,BE,IT,8.95,2,2,2,8,3,92,3,1,Startup,12.84
5235,Male,23,BE,IT,6.52,0,2,5,6,9,54,4,0,None,0.0
5236,Male,24,BSc,Mechanical,7.62,1,3,1,6,5,59,1,0,None,0.0
5237,Male,24,BTech,AI,8.21,0,3,4,10,4,91,2,1,Startup,6.64
5238,Female,24,BCA,CS,8.39,3,2,2,4,10,46,3,0,None,0.0
5239,Female,22,BSc,Mechanical,8.63,0,3,5,9,3,75,2,1,Service,8.17
5240,Female,22,BSc,DS,9.22,1,3,4,10,10,82,0,1,Startup,3.63
5241,Female,22,BCA,AI,7.19,2,2,2,9,1,51,4,0,None,0.0
5242,Female,21,BSc,AI,8.54,3,2,4,6,1,52,4,0,None,0.0
5243,Male,22,BTech,Mechanical,8.65,3,2,1,9,10,44,5,0,None,0.0
5244,Male,22,BCA,Electrical,6.79,3,0,0,1,8,82,5,0,None,0.0
5245,Male,22,BE,IT,9.66,0,2,1,7,10,45,2,0,None,0.0
5246,Male,23,BE,Electrical,9.22,1,3,2,9,9,44,3,0,None,0.0
5247,Male,22,BCA,AI,6.75,0,2,3,5,3,84,1,1,Product,13.86
5248,Female,21,BSc,IT,8.4,3,0,0,6,9,78,3,1,Service,5.37
5249,Female,24,BSc,AI,8.59,3,2,4,6,8,82,2,1,Service,14.49
5250,Female,23,BE,AI,7.36,3,2,0,5,1,86,5,1,Service,13.87
5251,Female,20,BE,AI,9.21,0,0,0,10,6,45,3,0,None,0.0
5252,Male,22,BTech,DS,8.47,3,1,1,9,9,93,2,1,Service,13.78
5253,Male,24,BSc,IT,8.33,2,1,2,5,4,45,4,0,None,0.0
5254,Male,24,BTech,DS,6.45,1,2,5,3,9,50,4,0,None,0.0
5255,Female,23,BE,IT,7.25,3,1,5,6,2,66,4,1,Startup,13.91
5256,Male,20,BE,DS,7.37,1,1,1,6,10,55,2,0,None,0.0
5257,Female,21,BE,DS,8.65,0,3,2,1,9,84,5,0,None,0.0
5258,Male,24,BE,DS,8.16,3,3,3,4,1,42,4,0,None,0.0
5259,Male,24,BTech,Mechanical,5.87,2,3,1,10,4,61,0,0,None,0.0
5260,Female,24,BE,DS,6.82,3,0,3,10,5,71,1,1,Service,13.13
5261,Male,24,BCA,Electrical,7.53,2,1,2,1,2,64,2,0,None,0.0
5262,Male,23,BSc,Electrical,8.67,2,2,0,6,6,57,5,0,None,0.0
5263,Female,20,BE,AI,8.7,1,0,3,2,8,58,5,0,None,0.0
5264,Male,24,BSc,CS,7.61,1,1,3,5,2,87,4,1,Product,11.4
5265,Female,21,BE,DS,6.0,0,2,2,3,9,69,0,0,None,0.0
5266,Male,21,BTech,CS,6.76,2,0,2,6,2,74,3,1,Product,14.72
5267,Male,22,BSc,CS,6.6,2,3,1,9,1,90,1,1,Product,13.04
5268,Male,24,BTech,AI,8.86,1,2,1,3,6,85,5,0,None,0.0
5269,Male,24,BE,CS,6.27,0,3,2,9,5,93,5,0,None,0.0
5270,Male,24,BCA,CS,7.5,1,1,3,5,10,66,1,1,Startup,13.32
5271,Male,24,BCA,Electrical,8.38,1,2,4,2,3,57,4,0,None,0.0
